,from,to,database,source
4983,Slurp1,Chrna9,omnipath,omnipath
4984,Slurp1,Chrnb2,omnipath,omnipath
4985,Slurp1,Chrnb4,omnipath,omnipath
4986,Snx14,Htr6,omnipath,omnipath
4987,Sorl1,Cntfr,omnipath,omnipath
4988,Sost,Lrp4,omnipath,omnipath
4989,Sost,Lrp5,omnipath,omnipath
4990,Sost,Lrp6,omnipath,omnipath
4991,Sostdc1,Lrp4,omnipath,omnipath
4992,Sostdc1,Lrp5,omnipath,omnipath
4993,Sostdc1,Lrp6,omnipath,omnipath
4994,Spag11b,Gpr55,omnipath,omnipath
4995,Sparc,Eng,omnipath,omnipath
4996,Sparc,Fgfr1,omnipath,omnipath
4997,Spink1,Egfr,omnipath,omnipath
4998,Spink1,Nrsn1,omnipath,omnipath
4999,Spint1,St14,omnipath,omnipath
5000,Spn,Siglec1,omnipath,omnipath
5001,Spon1,App,omnipath,omnipath
5002,Spon1,Lrp8,omnipath,omnipath
5003,Spon2,Itga4,omnipath,omnipath
5004,Spon2,Itga5,omnipath,omnipath
5005,Spon2,Itgam,omnipath,omnipath
5006,Spon2,Gm49368,omnipath,omnipath
5007,Spon2,Itgb1,omnipath,omnipath
5008,Spon2,Itgb2,omnipath,omnipath
5009,Spon2,Itgb2l,omnipath,omnipath
5010,Spp1,Cd44,omnipath,omnipath
5011,Spp1,Itga4,omnipath,omnipath
5012,Spp1,Itga5,omnipath,omnipath
5013,Spp1,Itga8,omnipath,omnipath
5014,Spp1,Itga9,omnipath,omnipath
5015,Spp1,Itgav,omnipath,omnipath
5016,Spp1,Itgb1,omnipath,omnipath
5017,Spp1,Itgb3,omnipath,omnipath
5018,Spp1,Itgb5,omnipath,omnipath
5019,Spp1,Itgb6,omnipath,omnipath
5020,Spp1,S1pr1,omnipath,omnipath
5021,Spx,Galr2,omnipath,omnipath
5022,Spx,Galr3,omnipath,omnipath
5023,Sst,Sstr1,omnipath,omnipath
5024,Sst,Sstr2,omnipath,omnipath
5025,Sst,Sstr3,omnipath,omnipath
5026,Sst,Sstr4,omnipath,omnipath
5027,Sst,Sstr5,omnipath,omnipath
5028,St14,Gm36028,omnipath,omnipath
5029,St14,Plau,omnipath,omnipath
5030,St6gal1,Cd22,omnipath,omnipath
5031,St6gal1,Egfr,omnipath,omnipath
5032,Stx1a,Cacna1b,omnipath,omnipath
5033,Stx1a,Cacna1d,omnipath,omnipath
5034,Syt1,Cacna1c,omnipath,omnipath
5035,Syt1,Cacna1e,omnipath,omnipath
5036,Syt1,Stx1a,omnipath,omnipath
5037,Syt1,Stx3,omnipath,omnipath
5038,Syt1,Sv2b,omnipath,omnipath
5039,Tac1,Tacr1,omnipath,omnipath
5040,Tac1,Tacr2,omnipath,omnipath
5041,Tac1,Tacr3,omnipath,omnipath
5042,Tac2,Tacr1,omnipath,omnipath
5043,Tac2,Tacr2,omnipath,omnipath
5044,Tac2,Tacr3,omnipath,omnipath
5045,Tac4,Tacr1,omnipath,omnipath
5046,Tac4,Tacr2,omnipath,omnipath
5047,Tac4,Tacr3,omnipath,omnipath
5048,Tafa4,Fpr1,omnipath,omnipath
5049,Tarm1,Oscar,omnipath,omnipath
5050,Tarm1,Robo4,omnipath,omnipath
5051,Tcn2,Cnr1,omnipath,omnipath
5052,Tcn2,Lrp2,omnipath,omnipath
5053,Tctn1,Tctn2,omnipath,omnipath
5054,Tctn1,Tctn3,omnipath,omnipath
5055,Tctn1,Tmem216,omnipath,omnipath
5056,Tctn1,Tmem67,omnipath,omnipath
5057,Tctn3,Fcrl1,omnipath,omnipath
5058,Tdgf1,Acvr1b,omnipath,omnipath
5059,Tdgf1,Acvr1c,omnipath,omnipath
5060,Tdgf1,Acvr2a,omnipath,omnipath
5061,Tdgf1,Acvr2a,nichenet_verschueren,nichenet_verschueren
5062,Tdgf1,Acvr2b,omnipath,omnipath
5063,Tdgf1,Gpc1,omnipath,omnipath
5064,Tdgf1,Lrp5,omnipath,omnipath
5065,Tdgf1,Lrp6,omnipath,omnipath
5066,Tex101,Siglecf,nichenet_verschueren,nichenet_verschueren
5067,Tex101,Siglece,nichenet_verschueren,nichenet_verschueren
5068,Tff1,Muc5ac,omnipath,omnipath
5069,Tff2,Cxcr4,omnipath,omnipath
5070,Tfpi,F10,omnipath,omnipath
5071,Tfpi,F3,omnipath,omnipath
5072,Tfpi,Lrp1,omnipath,omnipath
5073,Tfpi,Sdc4,omnipath,omnipath
5074,Tfpi,Vldlr,omnipath,omnipath
5075,Tg,Asgr1,omnipath,omnipath
5076,Tg,Lrp2,omnipath,omnipath
5077,Tg,Tpo,omnipath,omnipath
5078,Tgfa,Adam17,omnipath,omnipath
5079,Tgfa,Egfr,omnipath,omnipath
5080,Tgfa,Erbb2,omnipath,omnipath
5081,Tgfa,Erbb3,omnipath,omnipath
5082,Tgfa,Erbb4,omnipath,omnipath
5083,Tgfa,Ptprd,omnipath,omnipath
5084,Tgfb1,Acvrl1,omnipath,omnipath
5085,Tgfb1,App,omnipath,omnipath
5086,Tgfb1,Eng,omnipath,omnipath
5087,Tgfb1,Itgav,omnipath,omnipath
5088,Tgfb1,Itgb1,omnipath,omnipath
5089,Tgfb1,Itgb3,omnipath,omnipath
5090,Tgfb1,Itgb6,omnipath,omnipath
5091,Tgfb1,Itgb8,omnipath,omnipath
5092,Tgfb1,Pdgfra,omnipath,omnipath
5093,Tgfb1,Sdc2,omnipath,omnipath
5094,Tgfb1,Tgfbr1,omnipath,omnipath
5095,Tgfb1,Tgfbr2,omnipath,omnipath
5096,Tgfb1,Tgfbr3,omnipath,omnipath
5097,Tgfb2,Acvr1,omnipath,omnipath
5098,Tgfb2,Acvr1b,omnipath,omnipath
5099,Tgfb2,Acvr1c,omnipath,omnipath
5100,Tgfb2,Eng,omnipath,omnipath
5101,Tgfb2,Tgfbr1,omnipath,omnipath
5102,Tgfb2,Tgfbr2,omnipath,omnipath
5103,Tgfb2,Tgfbr3,omnipath,omnipath
5104,Tgfb3,Acvr1c,omnipath,omnipath
5105,Tgfb3,Acvrl1,omnipath,omnipath
5106,Tgfb3,Eng,omnipath,omnipath
5107,Tgfb3,Itgb3,omnipath,omnipath
5108,Tgfb3,Itgb6,omnipath,omnipath
5109,Tgfb3,Tgfbr1,omnipath,omnipath
5110,Tgfb3,Tgfbr2,omnipath,omnipath
5111,Tgfb3,Tgfbr3,omnipath,omnipath
5112,Tgfbi,Itga1,omnipath,omnipath
5113,Tgfbi,Itga3,omnipath,omnipath
5114,Tgfbi,Itga4,omnipath,omnipath
5115,Tgfbi,Itga5,omnipath,omnipath
5116,Tgfbi,Itga6,omnipath,omnipath
5117,Tgfbi,Itga7,omnipath,omnipath
5118,Tgfbi,Itgav,omnipath,omnipath
5119,Tgfbi,Itgb1,omnipath,omnipath
5120,Tgfbi,Itgb3,omnipath,omnipath
5121,Tgfbi,Itgb4,omnipath,omnipath
5122,Tgfbi,Itgb5,omnipath,omnipath
5123,Tgm2,Adgrg1,omnipath,omnipath
5124,Tgm2,Itga4,omnipath,omnipath
5125,Tgm2,Itga9,omnipath,omnipath
5126,Tgm2,Itgb1,omnipath,omnipath
5127,Tgm2,Itgb3,omnipath,omnipath
5128,Tgm2,Sdc4,omnipath,omnipath
5129,Tgm2,Tbxa2r,omnipath,omnipath
5130,Tgm2,Trpv5,omnipath,omnipath
5131,Tgoln1,Gm36028,omnipath,omnipath
5132,Thbs1,Cd36,omnipath,omnipath
5133,Thbs1,Cd47,omnipath,omnipath
5134,Thbs1,Itga2b,omnipath,omnipath
5135,Thbs1,Itga3,omnipath,omnipath
5136,Thbs1,Itga4,omnipath,omnipath
5137,Thbs1,Itga6,omnipath,omnipath
5138,Thbs1,Itgb1,omnipath,omnipath
5139,Thbs1,Itgb3,omnipath,omnipath
5140,Thbs1,Lrp1,omnipath,omnipath
5141,Thbs1,Lrp5,omnipath,omnipath
5142,Thbs1,Sdc1,omnipath,omnipath
5143,Thbs1,Sdc4,omnipath,omnipath
5144,Thbs1,Tnfrsf11b,omnipath,omnipath
5145,Thbs2,Cd36,omnipath,omnipath
5146,Thbs2,Cd47,omnipath,omnipath
5147,Thbs2,Itga3,omnipath,omnipath
5148,Thbs2,Itga4,omnipath,omnipath
5149,Thbs2,Itga6,omnipath,omnipath
5150,Thbs2,Itgb1,omnipath,omnipath
5151,Thbs2,Itgb3,omnipath,omnipath
5152,Thbs2,Lrp2,omnipath,omnipath
5153,Thbs2,Lrp4,omnipath,omnipath
5154,Thbs2,Notch3,omnipath,omnipath
5155,Thbs2,Notch4,omnipath,omnipath
5156,Thbs2,Sdc1,omnipath,omnipath
5157,Thbs4,Cd36,omnipath,omnipath
5158,Thbs4,Cd47,omnipath,omnipath
5159,Thbs4,Itga3,omnipath,omnipath
5160,Thbs4,Itgav,omnipath,omnipath
5161,Thbs4,Itgb1,omnipath,omnipath
5162,Thbs4,Itgb3,omnipath,omnipath
5163,Thbs4,Sdc1,omnipath,omnipath
5164,Thbs4,Sdc4,omnipath,omnipath
5165,Thpo,Mpl,omnipath,omnipath
5166,Thy1,Cntn1,omnipath,omnipath
5167,Thy1,Itgam,omnipath,omnipath
5168,Thy1,Gm49368,omnipath,omnipath
5169,Thy1,Itgav,omnipath,omnipath
5170,Thy1,Itgax,omnipath,omnipath
5171,Thy1,Itgb2,omnipath,omnipath
5172,Thy1,Itgb2l,omnipath,omnipath
5173,Thy1,Itgb3,omnipath,omnipath
5174,Tigit,Nectin2,omnipath,omnipath
5175,Tigit,Nectin3,nichenet_verschueren,nichenet_verschueren
5176,Tigit,Nectin4,nichenet_verschueren,nichenet_verschueren
5177,Tigit,Pvr,omnipath,omnipath
5178,Tigit,Reck,nichenet_verschueren,nichenet_verschueren
5179,Tigit,Sirpa,nichenet_verschueren,nichenet_verschueren
5180,Timd2,Cd300lb,omnipath,omnipath
5181,Timd2,Igsf21,omnipath,omnipath
5182,Timd2,Siglec1,omnipath,omnipath
5183,Timd2,Timd4,omnipath,omnipath
5184,Timd4,Havcr1,omnipath,omnipath
5185,Timd4,Gm12169,omnipath,omnipath
5186,Timd4,BC053393,omnipath,omnipath
5187,Timd4,Timd2,omnipath,omnipath
5188,Timd4,Siglece,nichenet_verschueren,nichenet_verschueren
5189,Timp1,Cd63,omnipath,omnipath
5190,Timp1,Fgfr2,omnipath,omnipath
5191,Timp1,Mmp1a,omnipath,omnipath
5192,Timp1,Mmp1b,omnipath,omnipath
5193,Timp1,Mmp2,omnipath,omnipath
5194,Timp1,Mmp9,omnipath,omnipath
5195,Timp2,Cd44,omnipath,omnipath
5196,Timp2,Itga3,omnipath,omnipath
5197,Timp2,Itgb1,omnipath,omnipath
5198,Timp2,Lrp2,omnipath,omnipath
5199,Timp2,Mmp2,omnipath,omnipath
5200,Timp3,Adam17,omnipath,omnipath
5201,Timp3,Adamts4,omnipath,omnipath
5202,Timp3,Agtr2,omnipath,omnipath
5203,Timp3,Cd44,omnipath,omnipath
5204,Timp3,Ddr1,omnipath,omnipath
5205,Timp3,Kdr,omnipath,omnipath
5206,Timp3,Met,omnipath,omnipath
5207,Timp3,Mmp14,omnipath,omnipath
5208,Timp3,Mmp2,omnipath,omnipath
5209,Timp3,Mmp9,omnipath,omnipath
5210,Tmem190,Igsf11,nichenet_verschueren,nichenet_verschueren
5211,Tmprss6,Hjv,omnipath,omnipath
5212,Tnc,Cntn1,omnipath,omnipath
5213,Tnc,Egfr,omnipath,omnipath
5214,Tnc,Itga5,omnipath,omnipath
5215,Tnc,Itga7,omnipath,omnipath
5216,Tnc,Itga8,omnipath,omnipath
5217,Tnc,Itga9,omnipath,omnipath
5218,Tnc,Itgav,omnipath,omnipath
5219,Tnc,Itgb1,omnipath,omnipath
5220,Tnc,Itgb3,nichenet_verschueren,nichenet_verschueren
5221,Tnc,Itgb6,nichenet_verschueren,nichenet_verschueren
5222,Tnc,Ptprb,omnipath,omnipath
5223,Tnc,Ptprz1,omnipath,omnipath
5224,Tnc,Sdc1,nichenet_verschueren,nichenet_verschueren
5225,Tnf,Ltbr,nichenet_verschueren,nichenet_verschueren
5226,Tnf,Tnfrsf1a,omnipath,omnipath
5227,Tnf,Tnfrsf1b,omnipath,omnipath
5228,Tnf,Tnfrsf21,omnipath,omnipath
5229,Tnf,Traf2,omnipath,omnipath
5230,Tnfrsf14,Btla,omnipath,omnipath
5231,Tnfrsf14,Cd160,omnipath,omnipath
5232,Tnfrsf14,Lrfn5,omnipath,omnipath
5233,Tnfrsf14,Traf2,omnipath,omnipath
5234,Tnfsf10,Tnfrsf10b,omnipath,omnipath
5235,Tnfsf10,Tnfrsf22,omnipath,omnipath
5236,Tnfsf10,Tnfrsf26,omnipath,omnipath
5237,Tnfsf10,Tnfrsf23,omnipath,omnipath
5238,Tnfsf10,Tnfrsf11b,omnipath,omnipath
5239,Tnfsf11,Tnfrsf11a,omnipath,omnipath
5240,Tnfsf11,Tnfrsf11b,omnipath,omnipath
5241,Tnfsf12,Cd163,omnipath,omnipath
5242,Tnfsf12,Tnfrsf12a,omnipath,omnipath
5243,Tnfsf12,Tnfrsf25,omnipath,omnipath
5244,Tnfsf12,Tnfrsf8,omnipath,omnipath
5245,Tnfsf13,Fas,omnipath,omnipath
5246,Tnfsf13,Sdc2,omnipath,omnipath
5247,Tnfsf13,Tnfrsf11b,omnipath,omnipath
5248,Tnfsf13,Tnfrsf13b,omnipath,omnipath
5249,Tnfsf13,Tnfrsf14,omnipath,omnipath
5250,Tnfsf13,Tnfrsf17,omnipath,omnipath
5251,Tnfsf13,Tnfrsf1a,omnipath,omnipath
5252,Tnfsf13b,Tnfrsf13b,omnipath,omnipath
5253,Tnfsf13b,Tnfrsf13c,omnipath,omnipath
5254,Tnfsf13b,Tnfrsf17,omnipath,omnipath
5255,Tnfsf14,Ltbr,omnipath,omnipath
5256,Tnfsf14,Tnfrsf14,omnipath,omnipath
5257,Tnfsf15,Tnfrsf25,omnipath,omnipath
5258,Tnfsf18,Tnfrsf18,omnipath,omnipath
5259,Tnfsf4,Tnfrsf4,omnipath,omnipath
5260,Tnfsf4,Traf2,omnipath,omnipath
5261,Tnfsf8,Tnfrsf8,omnipath,omnipath
5262,Tnfsf9,Fcrl1,omnipath,omnipath
5263,Tnfsf9,Pvr,omnipath,omnipath
5264,Tnfsf9,Tnfrsf9,omnipath,omnipath
5265,Tnfsf9,Traf2,omnipath,omnipath
5266,Tnn,Itga2b,omnipath,omnipath
5267,Tnn,Itga8,omnipath,omnipath
5268,Tnn,Itga9,omnipath,omnipath
5269,Tnn,Itgav,omnipath,omnipath
5270,Tnn,Itgb1,omnipath,omnipath
5271,Tnn,Itgb3,omnipath,omnipath
5272,Tnn,Itgb6,omnipath,omnipath
5273,Tnn,Sdc1,omnipath,omnipath
5274,Tnn,Sdc4,omnipath,omnipath
5275,Tnr,Itga2b,omnipath,omnipath
5276,Tnr,Itga8,omnipath,omnipath
5277,Tnr,Itga9,omnipath,omnipath
5278,Tnr,Itgav,omnipath,omnipath
5279,Tnr,Itgb1,omnipath,omnipath
5280,Tnr,Itgb3,omnipath,omnipath
5281,Tnr,Itgb6,omnipath,omnipath
5282,Tnr,Sdc1,omnipath,omnipath
5283,Tnr,Sdc4,omnipath,omnipath
5284,Tnxb,Itga2b,omnipath,omnipath
5285,Tnxb,Itga8,omnipath,omnipath
5286,Tnxb,Itga9,omnipath,omnipath
5287,Tnxb,Itgav,omnipath,omnipath
5288,Tnxb,Itgb1,omnipath,omnipath
5289,Tnxb,Itgb3,omnipath,omnipath
5290,Tnxb,Itgb6,omnipath,omnipath
5291,Tnxb,Sdc1,omnipath,omnipath
5292,Tnxb,Sdc4,omnipath,omnipath
5293,Tph1,Htr1a,nichenet_verschueren,nichenet_verschueren
5294,Tph1,Htr1b,nichenet_verschueren,nichenet_verschueren
5295,Tph1,Htr1d,nichenet_verschueren,nichenet_verschueren
5296,Tph1,Htr1f,nichenet_verschueren,nichenet_verschueren
5297,Tph1,Htr2a,nichenet_verschueren,nichenet_verschueren
5298,Tph1,Htr2b,nichenet_verschueren,nichenet_verschueren
5299,Tph1,Htr2c,nichenet_verschueren,nichenet_verschueren
5300,Tph1,Htr4,nichenet_verschueren,nichenet_verschueren
5301,Tph1,Htr5a,nichenet_verschueren,nichenet_verschueren
5302,Tph1,Htr6,nichenet_verschueren,nichenet_verschueren
5303,Tph1,Htr7,nichenet_verschueren,nichenet_verschueren
5304,Tpo,Mpl,omnipath,omnipath
5305,Tpsab1,F2rl1,omnipath,omnipath
5306,Tpsb2,F2rl1,omnipath,omnipath
5307,Tpsg1,Sirpa,omnipath,omnipath
5308,Traf2,Map4k2,omnipath,omnipath
5309,Traf2,Tnfrsf1b,omnipath,omnipath
5310,Treml1,Kir3dl1,nichenet_verschueren,nichenet_verschueren
5311,Treml4,Siglecf,omnipath,omnipath
5312,Treml4,Siglece,omnipath,omnipath
5313,Trf,Tfr2,omnipath,omnipath
5314,Trf,Tfrc,omnipath,omnipath
5315,Trh,Trhr,omnipath,omnipath
5316,Try10,F2r,omnipath,omnipath
5317,Try10,F2rl1,omnipath,omnipath
5318,Try10,F2rl2,omnipath,omnipath
5319,Try10,F2rl3,omnipath,omnipath
5320,Try4,F2r,omnipath,omnipath
5321,Try4,F2rl1,omnipath,omnipath
5322,Try4,F2rl2,omnipath,omnipath
5323,Try4,F2rl3,omnipath,omnipath
5324,Try5,F2r,omnipath,omnipath
5325,Try5,F2rl1,omnipath,omnipath
5326,Try5,F2rl2,omnipath,omnipath
5327,Try5,F2rl3,omnipath,omnipath
5328,Tshb,Adcyap1r1,omnipath,omnipath
5329,Tshb,Adrb2,omnipath,omnipath
5330,Tshb,Adrb3,omnipath,omnipath
5331,Tshb,Gpr20,omnipath,omnipath
5332,Tshb,Gpr84,omnipath,omnipath
5333,Tshb,Pth1r,omnipath,omnipath
5334,Tshb,Ramp2,omnipath,omnipath
5335,Tshb,Ramp3,omnipath,omnipath
5336,Tshb,Tshr,omnipath,omnipath
5337,Tshb,Vipr1,omnipath,omnipath
5338,Tslp,Crlf2,omnipath,omnipath
5339,Tslp,Il7r,omnipath,omnipath
5340,Tspan3,Adam10,omnipath,omnipath
5341,Tspan3,Cldn11,omnipath,omnipath
5342,Tspan33,Adam10,omnipath,omnipath
5343,Tspan33,Cldn11,omnipath,omnipath
5344,Tspan5,Tspan13,omnipath,omnipath
5345,Ttr,Apoa1,omnipath,omnipath
5346,Ttr,Ngfr,omnipath,omnipath
5347,Tyrobp,Klrd1,omnipath,omnipath
5348,Tyrobp,Trem1,omnipath,omnipath
5349,Ucn,Crhr1,omnipath,omnipath
5350,Ucn,Crhr2,omnipath,omnipath
5351,Ucn,Crhr1,nichenet_verschueren,nichenet_verschueren
5352,Ucn2,Crhr1,omnipath,omnipath
5353,Ucn2,Crhr2,omnipath,omnipath
5354,Ucn2,Il10rb,omnipath,omnipath
5355,Ucn2,Crhr1,nichenet_verschueren,nichenet_verschueren
5356,Ucn3,Crhr1,omnipath,omnipath
5357,Ucn3,Crhr2,omnipath,omnipath
5358,Ucn3,Il10rb,omnipath,omnipath
5359,Uts2,Uts2r,omnipath,omnipath
5360,Uts2b,Sstr5,omnipath,omnipath
5361,Uts2b,Uts2r,omnipath,omnipath
5362,Vcam1,Ezr,omnipath,omnipath
5363,Vcam1,Itga4,omnipath,omnipath
5364,Vcam1,Itga9,omnipath,omnipath
5365,Vcam1,Itgad,omnipath,omnipath
5366,Vcam1,Itgb1,omnipath,omnipath
5367,Vcam1,Itgb2,omnipath,omnipath
5368,Vcam1,Itgb2l,omnipath,omnipath
5369,Vcam1,Itgb7,omnipath,omnipath
5370,Vcam1,Msn,omnipath,omnipath
5371,Vcan,Cd44,omnipath,omnipath
5372,Vcan,Egfr,omnipath,omnipath
5373,Vcan,Itga4,omnipath,omnipath
5374,Vcan,Itgb1,omnipath,omnipath
5375,Vcan,Sell,omnipath,omnipath
5376,Vcan,Selp,omnipath,omnipath
5377,Vcan,Selplg,omnipath,omnipath
5378,Vcan,Tlr2,omnipath,omnipath
5379,Vegfa,Flt1,omnipath,omnipath
5380,Vegfa,Gpc1,omnipath,omnipath
5381,Vegfa,Kdr,omnipath,omnipath
5382,Vegfa,Nrp1,omnipath,omnipath
5383,Vegfa,Nrp2,omnipath,omnipath
5384,Vegfb,Flt1,omnipath,omnipath
5385,Vegfb,Kdr,omnipath,omnipath
5386,Vegfb,Nrp1,omnipath,omnipath
5387,Vegfb,Ret,omnipath,omnipath
5388,Vegfc,Flt4,omnipath,omnipath
5389,Vegfc,Kdr,omnipath,omnipath
5390,Vegfc,Nrp2,omnipath,omnipath
5391,Vegfc,Vipr2,omnipath,omnipath
5392,Vegfd,Flt1,omnipath,omnipath
5393,Vegfd,Flt4,omnipath,omnipath
5394,Vegfd,Itga1,omnipath,omnipath
5395,Vegfd,Itga2,omnipath,omnipath
5396,Vegfd,Itga4,omnipath,omnipath
5397,Vegfd,Itga5,omnipath,omnipath
5398,Vegfd,Itga9,omnipath,omnipath
5399,Vegfd,Itgb1,omnipath,omnipath
5400,Vegfd,Kdr,omnipath,omnipath
5401,Vegfd,Nrp2,omnipath,omnipath
5402,Vgf,Ntrk1,omnipath,omnipath
5403,Vip,Adcyap1r1,omnipath,omnipath
5404,Vip,Sctr,omnipath,omnipath
5405,Vip,Vipr1,omnipath,omnipath
5406,Vip,Vipr2,omnipath,omnipath
5407,Vsig10,Il6st,nichenet_verschueren,nichenet_verschueren
5408,Vsir,Igsf11,nichenet_verschueren,nichenet_verschueren
5409,Vsir,Vsig8,nichenet_verschueren,nichenet_verschueren
5410,Vstm4,Mog,nichenet_verschueren,nichenet_verschueren
5411,Vtcn1,Btla,omnipath,omnipath
5412,Vtn,Itga2b,omnipath,omnipath
5413,Vtn,Itga5,omnipath,omnipath
5414,Vtn,Itga8,omnipath,omnipath
5415,Vtn,Itgav,omnipath,omnipath
5416,Vtn,Itgb1,omnipath,omnipath
5417,Vtn,Itgb3,omnipath,omnipath
5418,Vtn,Itgb5,nichenet_verschueren,nichenet_verschueren
5419,Vtn,Itgb6,omnipath,omnipath
5420,Vtn,Itgb8,omnipath,omnipath
5421,Vtn,Kdr,omnipath,omnipath
5422,Vtn,Plaur,omnipath,omnipath
5423,Vtn,Pvr,omnipath,omnipath
5424,Vtn,Tnfrsf11b,omnipath,omnipath
5425,Vwf,Adamts13,omnipath,omnipath
5426,Vwf,F8,omnipath,omnipath
5427,Vwf,Gp1ba,omnipath,omnipath
5428,Vwf,Gp1bb,nichenet_verschueren,nichenet_verschueren
5429,Vwf,Gp5,nichenet_verschueren,nichenet_verschueren
5430,Vwf,Gp9,nichenet_verschueren,nichenet_verschueren
5431,Vwf,Itga2b,omnipath,omnipath
5432,Vwf,Itgav,nichenet_verschueren,nichenet_verschueren
5433,Vwf,Itgb3,omnipath,omnipath
5434,Vwf,Tnfrsf11b,omnipath,omnipath
5435,Wbp1,Ctla4,nichenet_verschueren,nichenet_verschueren
5436,Wfikkn2,Igdcc3,omnipath,omnipath
5437,Wfikkn2,Igdcc4,omnipath,omnipath
5438,Wfikkn2,Prtg,omnipath,omnipath
5439,Wif1,Ryk,omnipath,omnipath
5440,Wnt1,Fzd1,omnipath,omnipath
5441,Wnt1,Fzd3,omnipath,omnipath
5442,Wnt1,Fzd8,omnipath,omnipath
5443,Wnt1,Fzd9,omnipath,omnipath
5444,Wnt1,Lrp5,omnipath,omnipath
5445,Wnt1,Lrp6,omnipath,omnipath
5446,Wnt1,Ror2,omnipath,omnipath
5447,Wnt1,Ryk,omnipath,omnipath
5448,Wnt10a,Fzd1,omnipath,omnipath
5449,Wnt10a,Fzd10,omnipath,omnipath
5450,Wnt10a,Fzd2,omnipath,omnipath
5451,Wnt10a,Fzd3,omnipath,omnipath
5452,Wnt10a,Fzd4,omnipath,omnipath
5453,Wnt10a,Fzd5,omnipath,omnipath
5454,Wnt10a,Fzd6,omnipath,omnipath
5455,Wnt10a,Fzd7,omnipath,omnipath
5456,Wnt10a,Fzd8,omnipath,omnipath
5457,Wnt10a,Fzd9,omnipath,omnipath
5458,Wnt10a,Lrp5,omnipath,omnipath
5459,Wnt10a,Lrp6,omnipath,omnipath
5460,Wnt10b,Fzd1,omnipath,omnipath
5461,Wnt10b,Fzd10,omnipath,omnipath
5462,Wnt10b,Fzd2,omnipath,omnipath
5463,Wnt10b,Fzd3,omnipath,omnipath
5464,Wnt10b,Fzd4,omnipath,omnipath
5465,Wnt10b,Fzd5,omnipath,omnipath
5466,Wnt10b,Fzd6,omnipath,omnipath
5467,Wnt10b,Fzd7,omnipath,omnipath
5468,Wnt10b,Fzd8,omnipath,omnipath
5469,Wnt10b,Fzd9,omnipath,omnipath
5470,Wnt10b,Lrp5,omnipath,omnipath
5471,Wnt10b,Lrp6,omnipath,omnipath
5472,Wnt11,Fzd3,omnipath,omnipath
5473,Wnt11,Fzd6,omnipath,omnipath
5474,Wnt11,Fzd7,omnipath,omnipath
5475,Wnt11,Fzd8,omnipath,omnipath
5476,Wnt11,Klrg2,omnipath,omnipath
5477,Wnt11,Lrp6,omnipath,omnipath
5478,Wnt11,Musk,omnipath,omnipath
5479,Wnt16,Fzd1,omnipath,omnipath
5480,Wnt16,Fzd10,omnipath,omnipath
5481,Wnt16,Fzd2,omnipath,omnipath
5482,Wnt16,Fzd3,omnipath,omnipath
5483,Wnt16,Fzd4,omnipath,omnipath
5484,Wnt16,Fzd5,omnipath,omnipath
5485,Wnt16,Fzd6,omnipath,omnipath
5486,Wnt16,Fzd7,omnipath,omnipath
5487,Wnt16,Fzd8,omnipath,omnipath
5488,Wnt16,Fzd9,omnipath,omnipath
5489,Wnt16,Lrp5,omnipath,omnipath
5490,Wnt16,Lrp6,omnipath,omnipath
5491,Wnt2,Fzd1,omnipath,omnipath
5492,Wnt2,Fzd2,omnipath,omnipath
5493,Wnt2,Fzd3,omnipath,omnipath
5494,Wnt2,Fzd4,omnipath,omnipath
5495,Wnt2,Fzd5,omnipath,omnipath
5496,Wnt2,Fzd7,omnipath,omnipath
5497,Wnt2,Fzd8,omnipath,omnipath
5498,Wnt2,Fzd9,omnipath,omnipath
5499,Wnt2,Lrp5,omnipath,omnipath
5500,Wnt2,Lrp6,omnipath,omnipath
5501,Wnt2b,Fzd1,omnipath,omnipath
5502,Wnt2b,Fzd10,omnipath,omnipath
5503,Wnt2b,Fzd2,omnipath,omnipath
5504,Wnt2b,Fzd3,omnipath,omnipath
5505,Wnt2b,Fzd4,omnipath,omnipath
5506,Wnt2b,Fzd5,omnipath,omnipath
5507,Wnt2b,Fzd6,omnipath,omnipath
5508,Wnt2b,Fzd7,omnipath,omnipath
5509,Wnt2b,Fzd8,omnipath,omnipath
5510,Wnt2b,Fzd9,omnipath,omnipath
5511,Wnt2b,Lrp5,omnipath,omnipath
5512,Wnt2b,Lrp6,omnipath,omnipath
5513,Wnt3,Fzd1,omnipath,omnipath
5514,Wnt3,Fzd7,omnipath,omnipath
5515,Wnt3,Fzd8,omnipath,omnipath
5516,Wnt3,Lrp6,omnipath,omnipath
5517,Wnt3,Ror2,omnipath,omnipath
5518,Wnt3,Ryk,omnipath,omnipath
5519,Wnt3a,Apcdd1,omnipath,omnipath
5520,Wnt3a,Fzd1,omnipath,omnipath
5521,Wnt3a,Fzd2,omnipath,omnipath
5522,Wnt3a,Fzd3,omnipath,omnipath
5523,Wnt3a,Fzd5,omnipath,omnipath
5524,Wnt3a,Fzd6,omnipath,omnipath
5525,Wnt3a,Fzd7,omnipath,omnipath
5526,Wnt3a,Fzd8,omnipath,omnipath
5527,Wnt3a,Lrp1,omnipath,omnipath
5528,Wnt3a,Lrp5,omnipath,omnipath
5529,Wnt3a,Lrp6,omnipath,omnipath
5530,Wnt3a,Ryk,omnipath,omnipath
